Iteration,Temperature,BestCost,CurrentCost
2381,49.5683,12691.7,12731.5
2382,49.3205,12691.7,12731.5
2383,49.0739,12691.7,12731.5
2384,48.8285,12691.7,12731.5
2385,48.5843,12691.7,12731.5
2386,48.3414,12691.7,12731.5
2387,48.0997,12691.7,12731.5
2388,47.8592,12691.7,12731.5
2389,47.6199,12691.7,12731.5
2390,47.3818,12691.7,12731.5
2391,47.1449,12691.7,12731.5
2392,46.9092,12691.7,12731.5
2393,46.6746,12637.2,12637.2
2394,46.4413,12637.2,12637.2
2395,46.2091,12637.2,12637.2
2396,45.978,12637.2,12637.2
2397,45.7481,12637.2,12637.2
2398,45.5194,12637.2,12637.2
2399,45.2918,12637.2,12637.2
2400,45.0653,12637.2,12637.2
2401,44.84,12637.2,12637.2
2402,44.6158,12637.2,12637.2
2403,44.3927,12637.2,12637.2
2404,44.1708,12637.2,12637.2
2405,43.9499,12637.2,12637.2
2406,43.7302,12637.2,12637.2
2407,43.5115,12637.2,12637.2
2408,43.294,12637.2,12637.2
2409,43.0775,12637.2,12637.2
2410,42.8621,12637.2,12637.2
2411,42.6478,12637.2,12637.2
2412,42.4345,12637.2,12637.2
2413,42.2224,12637.2,12637.2
2414,42.0113,12592.9,12592.9
2415,41.8012,12592.9,12592.9
2416,41.5922,12592.9,12592.9
2417,41.3842,12592.9,12592.9
2418,41.1773,12592.9,12592.9
2419,40.9714,12592.9,12592.9
2420,40.7666,12592.9,12592.9
2421,40.5627,12592.9,12592.9
2422,40.3599,12592.9,12592.9
2423,40.1581,12592.9,12592.9
2424,39.9573,12592.9,12592.9
2425,39.7575,12592.9,12592.9
2426,39.5588,12592.9,12592.9
2427,39.361,12592.9,12592.9
2428,39.1642,12592.9,12592.9
2429,38.9683,12592.9,12592.9
2430,38.7735,12592.9,12592.9
2431,38.5796,12592.9,12592.9
2432,38.3867,12592.9,12592.9
2433,38.1948,12592.9,12592.9
2434,38.0038,12592.9,12592.9
2435,37.8138,12592.9,12592.9
2436,37.6247,11979.2,11979.2
2437,37.4366,11979.2,11979.2
2438,37.2494,11979.2,11979.2
2439,37.0632,11979.2,11979.2
2440,36.8779,11979.2,11979.2
2441,36.6935,11979.2,11979.2
2442,36.51,11979.2,11979.2
2443,36.3275,11979.2,11979.2
2444,36.1458,11979.2,11979.2
2445,35.9651,11979.2,11979.2
2446,35.7853,11979.2,11979.2
2447,35.6063,11979.2,11979.2
2448,35.4283,11979.2,11979.2
2449,35.2512,11979.2,11979.2
2450,35.0749,11979.2,11979.2
2451,34.8995,11979.2,11979.2
2452,34.725,11979.2,11979.2
2453,34.5514,11979.2,11979.2
2454,34.3787,11979.2,11979.2
2455,34.2068,11979.2,11979.2
2456,34.0357,11979.2,11979.2
2457,33.8656,11979.2,11979.2
2458,33.6962,11979.2,11979.2
2459,33.5277,11979.2,11979.2
2460,33.3601,11979.2,11979.2
2461,33.1933,11979.2,11979.2
2462,33.0273,11979.2,11979.2
2463,32.8622,11979.2,11979.2
2464,32.6979,11979.2,11979.2
2465,32.5344,11979.2,11979.2
2466,32.3717,11979.2,11979.2
2467,32.2099,11979.2,11979.2
2468,32.0488,11979.2,11979.2
2469,31.8886,11979.2,11979.2
2470,31.7291,11979.2,11979.2
2471,31.5705,11979.2,11979.2
2472,31.4126,11979.2,11979.2
2473,31.2556,11979.2,11979.2
2474,31.0993,11979.2,11979.2
2475,30.9438,11979.2,11979.2
2476,30.7891,11979.2,11979.2
2477,30.6351,11979.2,11979.2
2478,30.482,11979.2,11979.2
2479,30.3296,11979.2,11979.2
2480,30.1779,11979.2,11979.2
2481,30.027,11979.2,11979.2
2482,29.8769,11979.2,11979.2
2483,29.7275,11979.2,11979.2
2484,29.5789,11979.2,11979.2
2485,29.431,11979.2,11979.2
2486,29.2838,11979.2,11979.2
2487,29.1374,11979.2,11979.2
2488,28.9917,11979.2,11979.2
2489,28.8467,11979.2,11979.2
2490,28.7025,11900.1,11900.1
2491,28.559,11900.1,11900.1
2492,28.4162,11900.1,11900.1
2493,28.2741,11900.1,11900.1
2494,28.1327,11900.1,11900.1
2495,27.9921,11900.1,11900.1
2496,27.8521,11900.1,11900.1
2497,27.7129,11900.1,11900.1
2498,27.5743,11900.1,11900.1
2499,27.4364,11900.1,11900.1
2500,27.2992,11900.1,11900.1
2501,27.1628,11900.1,11900.1
2502,27.0269,11900.1,11900.1
2503,26.8918,11900.1,11900.1
2504,26.7573,11900.1,11900.1
2505,26.6236,11900.1,11900.1
2506,26.4904,11900.1,11900.1
2507,26.358,11900.1,11900.1
2508,26.2262,11900.1,11900.1
2509,26.0951,11900.1,11900.1
2510,25.9646,11900.1,11900.1
2511,25.8348,11900.1,11900.1
2512,25.7056,11900.1,11900.1
2513,25.5771,11900.1,11900.1
2514,25.4492,11895.8,11895.8
2515,25.3219,11895.8,11895.8
2516,25.1953,11895.8,11895.8
2517,25.0693,11895.8,11895.8
2518,24.944,11895.8,11895.8
2519,24.8193,11895.8,11895.8
2520,24.6952,11895.8,11895.8
2521,24.5717,11895.8,11895.8
2522,24.4489,11895.8,11895.8
2523,24.3266,11895.8,11895.8
2524,24.205,11895.8,11895.8
2525,24.0839,11895.8,11895.8
2526,23.9635,11895.8,11895.8
2527,23.8437,11895.8,11895.8
2528,23.7245,11895.8,11895.8
2529,23.6059,11895.8,11895.8
2530,23.4878,11895.8,11895.8
2531,23.3704,11895.8,11895.8
2532,23.2535,11895.8,11895.8
2533,23.1373,11895.8,11895.8
2534,23.0216,11895.8,11895.8
2535,22.9065,11895.8,11895.8
2536,22.792,11895.8,11895.8
2537,22.678,11895.8,11895.8
2538,22.5646,11895.8,11895.8
2539,22.4518,11895.8,11895.8
2540,22.3395,11895.8,11895.8
2541,22.2278,11895.8,11895.8
2542,22.1167,11895.8,11895.8
2543,22.0061,11895.8,11895.8
2544,21.8961,11895.8,11895.8
2545,21.7866,11895.8,11895.8
2546,21.6777,11895.8,11895.8
2547,21.5693,11895.8,11895.8
2548,21.4614,11895.8,11895.8
2549,21.3541,11895.8,11895.8
2550,21.2473,11895.8,11895.8
2551,21.1411,11895.8,11895.8
2552,21.0354,11895.8,11895.8
2553,20.9302,11895.8,11895.8
2554,20.8256,11895.8,11895.8
2555,20.7214,11895.8,11895.8
2556,20.6178,11895.8,11895.8
2557,20.5148,11895.8,11895.8
2558,20.4122,11895.8,11895.8
2559,20.3101,11895.8,11895.8
2560,20.2086,11895.8,11895.8
2561,20.1075,11895.8,11895.8
2562,20.007,11895.8,11895.8
2563,19.907,11895.8,11895.8
2564,19.8074,11895.8,11895.8
2565,19.7084,11895.8,11895.8
2566,19.6098,11895.8,11895.8
2567,19.5118,11895.8,11895.8
2568,19.4142,11895.8,11895.8
2569,19.3172,11895.8,11895.8
2570,19.2206,11895.8,11895.8
2571,19.1245,11895.8,11895.8
2572,19.0288,11895.8,11895.8
2573,18.9337,11895.8,11895.8
2574,18.839,11895.8,11895.8
2575,18.7448,11895.8,11895.8
2576,18.6511,11895.8,11895.8
2577,18.5579,11895.8,11895.8
2578,18.4651,11895.8,11895.8
2579,18.3727,11793.3,11793.3
2580,18.2809,11793.3,11793.3
2581,18.1895,11793.3,11793.3
2582,18.0985,11793.3,11793.3
2583,18.008,11793.3,11793.3
2584,17.918,11793.3,11793.3
2585,17.8284,11793.3,11793.3
2586,17.7393,11793.3,11793.3
2587,17.6506,11793.3,11793.3
2588,17.5623,11793.3,11793.3
2589,17.4745,11793.3,11793.3
2590,17.3871,11793.3,11793.3
2591,17.3002,11793.3,11793.3
2592,17.2137,11793.3,11793.3
2593,17.1276,11793.3,11793.3
2594,17.042,11793.3,11793.3
2595,16.9568,11793.3,11793.3
2596,16.872,11793.3,11793.3
2597,16.7876,11793.3,11793.3
2598,16.7037,11793.3,11793.3
2599,16.6202,11793.3,11793.3
2600,16.5371,11793.3,11793.3
2601,16.4544,11793.3,11793.3
2602,16.3721,11793.3,11793.3
2603,16.2903,11793.3,11793.3
2604,16.2088,11793.3,11793.3
2605,16.1278,11793.3,11793.3
2606,16.0471,11793.3,11793.3
2607,15.9669,11793.3,11793.3
2608,15.8871,11793.3,11793.3
2609,15.8076,11793.3,11793.3
2610,15.7286,11793.3,11793.3
2611,15.6499,11793.3,11793.3
2612,15.5717,11793.3,11831.7
2613,15.4938,11793.3,11831.7
2614,15.4164,11793.3,11831.7
2615,15.3393,11793.3,11831.7
2616,15.2626,11793.3,11831.7
2617,15.1863,11793.3,11831.7
2618,15.1103,11793.3,11831.7
2619,15.0348,11793.3,11831.7
2620,14.9596,11793.3,11831.7
2621,14.8848,11793.3,11831.7
2622,14.8104,11793.3,11831.7
2623,14.7363,11793.3,11831.7
2624,14.6627,11793.3,11831.7
2625,14.5893,11793.3,11831.7
2626,14.5164,11793.3,11831.7
2627,14.4438,11793.3,11831.7
2628,14.3716,11793.3,11831.7
2629,14.2997,11793.3,11831.7
2630,14.2282,11793.3,11831.7
2631,14.1571,11793.3,11831.7
2632,14.0863,11793.3,11831.7
2633,14.0159,11793.3,11831.7
2634,13.9458,11793.3,11831.7
2635,13.8761,11793.3,11831.7
2636,13.8067,11793.3,11831.7
2637,13.7377,11793.3,11831.7
2638,13.669,11793.3,11831.7
2639,13.6006,11793.3,11831.7
2640,13.5326,11793.3,11831.7
2641,13.465,11793.3,11809.1
2642,13.3976,11793.3,11809.1
2643,13.3306,11793.3,11809.1
2644,13.264,11793.3,11809.1
2645,13.1977,11793.3,11809.1
2646,13.1317,11793.3,11809.1
2647,13.066,11793.3,11809.1
2648,13.0007,11793.3,11809.1
2649,12.9357,11793.3,11809.1
2650,12.871,11793.3,11809.1
2651,12.8067,11793.3,11809.1
2652,12.7426,11793.3,11809.1
2653,12.6789,11793.3,11809.1
2654,12.6155,11793.3,11809.1
2655,12.5524,11793.3,11809.1
2656,12.4897,11793.3,11809.1
2657,12.4272,11793.3,11809.1
2658,12.3651,11793.3,11809.1
2659,12.3033,11793.3,11809.1
2660,12.2418,11793.3,11809.1
2661,12.1805,11793.3,11809.1
2662,12.1196,11793.3,11809.1
2663,12.059,11793.3,11809.1
2664,11.9987,11793.3,11809.1
2665,11.9388,11793.3,11809.1
2666,11.8791,11793.3,11809.1
2667,11.8197,11793.3,11809.1
2668,11.7606,11793.3,11809.1
2669,11.7018,11793.3,11809.1
2670,11.6433,11793.3,11809.1
2671,11.585,11793.3,11809.1
2672,11.5271,11793.3,11809.1
2673,11.4695,11793.3,11809.1
2674,11.4121,11793.3,11809.1
2675,11.3551,11793.3,11809.1
2676,11.2983,11793.3,11809.1
2677,11.2418,11793.3,11809.1
2678,11.1856,11793.3,11809.1
2679,11.1297,11793.3,11809.1
2680,11.074,11793.3,11809.1
2681,11.0186,11793.3,11809.1
2682,10.9636,11793.3,11809.1
2683,10.9087,11793.3,11809.1
2684,10.8542,11793.3,11809.1
2685,10.7999,11793.3,11809.1
2686,10.7459,11793.3,11809.1
2687,10.6922,11793.3,11809.1
2688,10.6387,11793.3,11809.1
2689,10.5855,11793.3,11809.1
2690,10.5326,11793.3,11809.1
2691,10.4799,11793.3,11809.1
2692,10.4275,11793.3,11809.1
2693,10.3754,11793.3,11809.1
2694,10.3235,11793.3,11809.1
2695,10.2719,11793.3,11809.1
2696,10.2206,11793.3,11809.1
2697,10.1695,11793.3,11809.1
2698,10.1186,11793.3,11809.1
2699,10.068,11793.3,11809.1
2700,10.0177,11793.3,11809.1
2701,9.96758,11793.3,11809.1
2702,9.91775,11793.3,11809.1
2703,9.86816,11793.3,11809.1
2704,9.81882,11793.3,11809.1
2705,9.76972,11793.3,11809.1
2706,9.72087,11793.3,11809.1
2707,9.67227,11793.3,11809.1
2708,9.62391,11793.3,11809.1
2709,9.57579,11793.3,11809.1
2710,9.52791,11793.3,11809.1
2711,9.48027,11793.3,11809.1
2712,9.43287,11793.3,11809.1
2713,9.3857,11793.3,11809.1
2714,9.33878,11793.3,11809.1
2715,9.29208,11793.3,11809.1
2716,9.24562,11793.3,11809.1
2717,9.19939,11793.3,11809.1
2718,9.1534,11793.3,11809.1
2719,9.10763,11793.3,11809.1
2720,9.06209,11793.3,11809.1
2721,9.01678,11685.9,11685.9
2722,8.9717,11685.9,11685.9
2723,8.92684,11685.9,11685.9
2724,8.8822,11685.9,11685.9
2725,8.83779,11685.9,11685.9
2726,8.7936,11685.9,11685.9
2727,8.74964,11685.9,11685.9
2728,8.70589,11685.9,11685.9
2729,8.66236,11685.9,11685.9
2730,8.61905,11685.9,11685.9
2731,8.57595,11685.9,11685.9
2732,8.53307,11685.9,11685.9
2733,8.49041,11685.9,11685.9
2734,8.44795,11685.9,11685.9
2735,8.40571,11685.9,11685.9
2736,8.36369,11685.9,11685.9
2737,8.32187,11685.9,11685.9
2738,8.28026,11685.9,11685.9
2739,8.23886,11685.9,11685.9
2740,8.19766,11685.9,11685.9
2741,8.15667,11685.9,11685.9
2742,8.11589,11685.9,11685.9
2743,8.07531,11685.9,11685.9
2744,8.03494,11685.9,11685.9
2745,7.99476,11685.9,11685.9
2746,7.95479,11685.9,11685.9
2747,7.91501,11685.9,11685.9
2748,7.87544,11685.9,11685.9
2749,7.83606,11685.9,11685.9
2750,7.79688,11685.9,11685.9
2751,7.7579,11685.9,11685.9
2752,7.71911,11685.9,11685.9
2753,7.68051,11685.9,11685.9
2754,7.64211,11685.9,11685.9
2755,7.6039,11685.9,11685.9
2756,7.56588,11685.9,11685.9
2757,7.52805,11685.9,11685.9
2758,7.49041,11685.9,11685.9
2759,7.45296,11685.9,11685.9
2760,7.41569,11685.9,11685.9
2761,7.37861,11685.9,11685.9
2762,7.34172,11685.9,11685.9
2763,7.30501,11685.9,11685.9
2764,7.26849,11685.9,11685.9
2765,7.23214,11685.9,11685.9
2766,7.19598,11685.9,11685.9
2767,7.16,11685.9,11685.9
2768,7.1242,11685.9,11685.9
2769,7.08858,11685.9,11685.9
2770,7.05314,11685.9,11685.9
2771,7.01787,11685.9,11685.9
2772,6.98278,11685.9,11685.9
2773,6.94787,11685.9,11685.9
2774,6.91313,11685.9,11685.9
2775,6.87857,11685.9,11685.9
2776,6.84417,11685.9,11685.9
2777,6.80995,11685.9,11685.9
2778,6.7759,11685.9,11685.9
2779,6.74202,11685.9,11685.9
2780,6.70831,11685.9,11685.9
2781,6.67477,11685.9,11685.9
2782,6.6414,11685.9,11685.9
2783,6.60819,11685.9,11685.9
2784,6.57515,11685.9,11685.9
2785,6.54227,11685.9,11685.9
2786,6.50956,11685.9,11685.9
2787,6.47701,11685.9,11685.9
2788,6.44463,11685.9,11685.9
2789,6.41241,11685.9,11685.9
2790,6.38034,11685.9,11685.9
2791,6.34844,11685.9,11685.9
2792,6.3167,11685.9,11685.9
2793,6.28512,11685.9,11685.9
2794,6.25369,11685.9,11685.9
2795,6.22242,11685.9,11685.9
2796,6.19131,11685.9,11685.9
2797,6.16035,11685.9,11685.9
2798,6.12955,11685.9,11685.9
2799,6.0989,11685.9,11685.9
2800,6.06841,11685.9,11685.9
2801,6.03807,11685.9,11685.9
2802,6.00788,11685.9,11685.9
2803,5.97784,11685.9,11685.9
2804,5.94795,11685.9,11685.9
2805,5.91821,11685.9,11685.9
2806,5.88862,11685.9,11685.9
2807,5.85917,11685.9,11685.9
2808,5.82988,11685.9,11685.9
2809,5.80073,11685.9,11685.9
2810,5.77173,11567.5,11567.5
2811,5.74287,11567.5,11567.5
2812,5.71415,11567.5,11567.5
2813,5.68558,11567.5,11567.5
2814,5.65715,11567.5,11567.5
2815,5.62887,11567.5,11567.5
2816,5.60072,11567.5,11567.5
2817,5.57272,11567.5,11567.5
2818,5.54486,11567.5,11567.5
2819,5.51713,11567.5,11567.5
2820,5.48955,11567.5,11567.5
2821,5.4621,11567.5,11567.5
2822,5.43479,11567.5,11567.5
2823,5.40761,11567.5,11567.5
2824,5.38058,11567.5,11567.5
2825,5.35367,11567.5,11567.5
2826,5.32691,11567.5,11567.5
2827,5.30027,11567.5,11567.5
2828,5.27377,11567.5,11567.5
2829,5.2474,11567.5,11567.5
2830,5.22116,11567.5,11567.5
2831,5.19506,11567.5,11567.5
2832,5.16908,11567.5,11567.5
2833,5.14324,11567.5,11567.5
2834,5.11752,11567.5,11567.5
2835,5.09193,11567.5,11567.5
2836,5.06647,11567.5,11567.5
2837,5.04114,11567.5,11567.5
2838,5.01594,11567.5,11567.5
2839,4.99086,11567.5,11567.5
2840,4.9659,11567.5,11567.5
2841,4.94107,11567.5,11567.5
2842,4.91637,11567.5,11567.5
2843,4.89179,11567.5,11567.5
2844,4.86733,11567.5,11567.5
2845,4.84299,11567.5,11567.5
2846,4.81877,11567.5,11567.5
2847,4.79468,11567.5,11567.5
2848,4.77071,11567.5,11567.5
2849,4.74685,11567.5,11567.5
2850,4.72312,11567.5,11567.5
2851,4.6995,11567.5,11567.5
2852,4.67601,11567.5,11567.5
2853,4.65263,11567.5,11567.5
2854,4.62936,11567.5,11567.5
2855,4.60622,11567.5,11567.5
2856,4.58319,11567.5,11567.5
2857,4.56027,11567.5,11567.5
2858,4.53747,11567.5,11567.5
2859,4.51478,11567.5,11567.5
2860,4.49221,11567.5,11567.5
2861,4.46975,11567.5,11567.5
2862,4.4474,11567.5,11567.5
2863,4.42516,11567.5,11567.5
2864,4.40303,11567.5,11567.5
2865,4.38102,11567.5,11567.5
2866,4.35911,11567.5,11567.5
2867,4.33732,11567.5,11567.5
2868,4.31563,11567.5,11567.5
2869,4.29405,11567.5,11567.5
2870,4.27258,11567.5,11567.5
2871,4.25122,11567.5,11567.5
2872,4.22996,11567.5,11567.5
2873,4.20881,11567.5,11567.5
2874,4.18777,11567.5,11567.5
2875,4.16683,11567.5,11567.5
2876,4.146,11567.5,11567.5
2877,4.12527,11567.5,11567.5
2878,4.10464,11567.5,11567.5
2879,4.08412,11567.5,11567.5
2880,4.0637,11567.5,11567.5
2881,4.04338,11567.5,11567.5
2882,4.02316,11567.5,11567.5
2883,4.00305,11567.5,11567.5
2884,3.98303,11567.5,11567.5
2885,3.96312,11567.5,11567.5
2886,3.9433,11567.5,11567.5
2887,3.92358,11567.5,11567.5
2888,3.90397,11567.5,11567.5
2889,3.88445,11567.5,11567.5
2890,3.86502,11567.5,11567.5
2891,3.8457,11567.5,11567.5
2892,3.82647,11567.5,11567.5
2893,3.80734,11567.5,11567.5
2894,3.7883,11567.5,11567.5
2895,3.76936,11567.5,11567.5
2896,3.75051,11567.5,11567.5
2897,3.73176,11567.5,11567.5
2898,3.7131,11567.5,11567.5
2899,3.69454,11567.5,11567.5
2900,3.67606,11567.5,11567.5
2901,3.65768,11567.5,11567.5
2902,3.63939,11567.5,11567.5
2903,3.6212,11567.5,11567.5
2904,3.60309,11567.5,11567.5
2905,3.58508,11567.5,11567.5
2906,3.56715,11567.5,11567.5
2907,3.54931,11567.5,11567.5
2908,3.53157,11567.5,11567.5
2909,3.51391,11567.5,11567.5
2910,3.49634,11567.5,11567.5
2911,3.47886,11567.5,11567.5
2912,3.46146,11567.5,11567.5
2913,3.44416,11567.5,11567.5
2914,3.42694,11567.5,11567.5
2915,3.4098,11567.5,11567.5
2916,3.39275,11567.5,11567.5
2917,3.37579,11567.5,11567.5
2918,3.35891,11567.5,11567.5
2919,3.34212,11567.5,11567.5
2920,3.32541,11567.5,11567.5
2921,3.30878,11567.5,11567.5
2922,3.29223,11567.5,11567.5
2923,3.27577,11567.5,11567.5
2924,3.25939,11567.5,11567.5
2925,3.2431,11567.5,11567.5
2926,3.22688,11567.5,11567.5
2927,3.21075,11567.5,11567.5
2928,3.19469,11567.5,11567.5
2929,3.17872,11567.5,11567.5
2930,3.16283,11567.5,11567.5
2931,3.14701,11567.5,11567.5
2932,3.13128,11567.5,11567.5
2933,3.11562,11567.5,11567.5
2934,3.10004,11567.5,11567.5
2935,3.08454,11567.5,11567.5
2936,3.06912,11515.4,11515.4
2937,3.05377,11515.4,11515.4
2938,3.03851,11515.4,11515.4
2939,3.02331,11515.4,11515.4
2940,3.0082,11515.4,11515.4
2941,2.99316,11515.4,11515.4
2942,2.97819,11515.4,11515.4
2943,2.9633,11515.4,11515.4
2944,2.94848,11515.4,11515.4
2945,2.93374,11515.4,11515.4
2946,2.91907,11515.4,11515.4
2947,2.90448,11515.4,11515.4
2948,2.88995,11515.4,11515.4
2949,2.8755,11515.4,11515.4
2950,2.86113,11515.4,11515.4
2951,2.84682,11515.4,11515.4
2952,2.83259,11515.4,11515.4
2953,2.81842,11515.4,11515.4
2954,2.80433,11515.4,11515.4
2955,2.79031,11515.4,11515.4
2956,2.77636,11515.4,11515.4
2957,2.76248,11515.4,11515.4
2958,2.74866,11515.4,11515.4
2959,2.73492,11515.4,11515.4
2960,2.72125,11515.4,11515.4
2961,2.70764,11515.4,11515.4
2962,2.6941,11515.4,11515.4
2963,2.68063,11515.4,11515.4
2964,2.66723,11515.4,11515.4
2965,2.65389,11515.4,11515.4
2966,2.64062,11515.4,11515.4
2967,2.62742,11515.4,11515.4
2968,2.61428,11515.4,11515.4
2969,2.60121,11515.4,11515.4
2970,2.5882,11515.4,11515.4
2971,2.57526,11515.4,11515.4
2972,2.56239,11515.4,11515.4
2973,2.54958,11515.4,11515.4
2974,2.53683,11515.4,11515.4
2975,2.52414,11515.4,11515.4
2976,2.51152,11515.4,11515.4
2977,2.49897,11515.4,11515.4
2978,2.48647,11515.4,11515.4
2979,2.47404,11515.4,11515.4
2980,2.46167,11515.4,11515.4
2981,2.44936,11515.4,11515.4
2982,2.43711,11515.4,11515.4
2983,2.42493,11515.4,11515.4
2984,2.4128,11515.4,11515.4
2985,2.40074,11515.4,11515.4
2986,2.38873,11515.4,11515.4
2987,2.37679,11515.4,11515.4
2988,2.36491,11515.4,11515.4
2989,2.35308,11515.4,11515.4
2990,2.34132,11515.4,11515.4
2991,2.32961,11515.4,11515.4
2992,2.31796,11515.4,11515.4
2993,2.30637,11500.1,11500.1
2994,2.29484,11500.1,11500.1
2995,2.28337,11500.1,11500.1
2996,2.27195,11500.1,11500.1
2997,2.26059,11500.1,11500.1
2998,2.24929,11500.1,11500.1
2999,2.23804,11500.1,11500.1
